Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
TOXICOLOGY,155,2385,42,96.12903225806451,1.4905116129032256,15.387096774193548,59.50720903225806,1.130903225806452,1.1247079546566783
RESPIRATORY SYSTEM,206,2359,43,95.14563106796116,1.0387354368932042,11.451456310679612,59.11306553398058,0.8376213592233012,0.8370353546242517
EVOLUTIONARY BIOLOGY,185,2251,44,95.67567567567568,0.9368345945945947,12.167567567567568,52.929981081081074,0.8589189189189189,0.889378953865915
HEMATOLOGY,204,2250,45,98.0392156862745,0.8898941176470591,11.029411764705882,52.08004166666668,0.8214705882352943,0.8061863344977115
"ENGINEERING, ELECTRICAL & ELECTRONIC",162,2221,46,91.9753086419753,1.2264993827160495,13.709876543209877,57.134071604938285,0.9736419753086419,1.0021128372553116
PERIPHERAL VASCULAR DISEASE,205,2219,47,96.09756097560975,0.830717073170732,10.824390243902439,53.72059414634146,0.7619024390243904,0.7912004447806743
OCEANOGRAPHY,149,2120,48,97.31543624161074,1.7687073825503359,14.228187919463087,68.67927651006708,1.0314093959731545,1.0399984069905153
"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",163,2041,49,94.47852760736197,1.4769233128834358,12.521472392638037,63.4630153374233,0.8722085889570554,0.9152473537199868
SOIL SCIENCE,136,1999,50,94.85294117647058,1.4867279411764704,14.698529411764707,61.553962500000004,1.088088235294118,1.0743776551072834
NANOSCIENCE & NANOTECHNOLOGY,101,1995,51,100.0,0.879170297029703,19.752475247524753,57.18125148514853,1.3651485148514855,1.4437919226133273
NUTRITION & DIETETICS,121,1969,52,97.52066115702479,1.3414710743801654,16.272727272727273,59.40820082644628,1.1282644628099174,1.1894424319401387
"DENTISTRY, ORAL SURGERY & MEDICINE",177,1794,53,97.17514124293785,1.6177610169491525,10.135593220338983,64.77410395480226,0.729322033898305,0.7408533583280212
OBSTETRICS & GYNECOLOGY,151,1775,54,98.01324503311258,1.5322456953642383,11.754966887417218,65.25356490066225,0.8240397350993376,0.8592202258178699
REPRODUCTIVE BIOLOGY,122,1656,55,99.18032786885246,1.4812991803278686,13.573770491803279,64.73350983606556,0.965,0.9921642705477409
ZOOLOGY,159,1587,56,96.22641509433963,2.010417610062893,9.981132075471699,72.45247547169812,0.73874213836478,0.7295631402402938
ORTHOPEDICS,153,1547,57,96.07843137254902,1.3112705882352944,10.11111111111111,57.60136928104576,0.723986928104575,0.7390638574624946
SURGERY,170,1528,58,92.3529411764706,1.274639411764706,8.988235294117647,56.06630647058824,0.6769411764705883,0.6569881168600017
POLYMER SCIENCE,107,1479,59,96.26168224299066,1.163144859813084,13.822429906542055,54.76572803738317,0.9917757009345793,1.0103398384187394
"PHYSICS, CONDENSED MATTER",152,1417,60,93.42105263157895,0.545933552631579,9.322368421052632,46.590496710526324,0.6509868421052633,0.6814113197093113
DERMATOLOGY,90,1284,61,96.66666666666667,1.845095555555555,14.266666666666667,69.82452888888889,1.0151111111111113,1.0428109812987287
DEVELOPMENTAL BIOLOGY,150,1257,62,98.0,0.8104473333333334,8.38,48.590537333333344,0.628466666666667,0.6125296278002346
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",57,1218,63,94.73684210526315,1.6290000000000002,21.36842105263158,63.26312982456141,1.5880701754385966,1.5619082331798468
"ENGINEERING, CHEMICAL",79,1197,64,98.73417721518987,1.024040506329114,15.151898734177216,55.732592405063286,1.0901265822784814,1.1075163355742739
"PSYCHOLOGY, EXPERIMENTAL",146,1161,65,93.15068493150685,0.927441780821918,7.9520547945205475,48.05417602739725,0.5941780821917809,0.5812493035244322
WATER RESOURCES,63,1153,66,98.4126984126984,1.9092619047619053,18.3015873015873,64.78013015873016,1.3177777777777777,1.337740388782192
AGRONOMY,80,1131,67,96.25,2.0992675,14.1375,72.37702750000001,1.06075,1.0333696435591666
PARASITOLOGY,86,1037,68,97.67441860465115,1.251332558139535,12.05813953488372,63.812711627906985,0.9193023255813954,0.8813803963324127
BEHAVIORAL SCIENCES,99,1000,69,89.8989898989899,1.1913575757575758,10.1010101010101,54.84157777777777,0.7341414141414142,0.7383255319305639
ELECTROCHEMISTRY,39,948,70,97.43589743589743,1.4068615384615384,24.307692307692307,62.46830000000001,1.705128205128205,1.7767519954550588
VETERINARY SCIENCES,77,932,71,97.40259740259741,2.3118857142857148,12.103896103896103,72.44384285714285,0.9036363636363636,0.8847249374047959
PHYSIOLOGY,86,866,72,95.34883720930233,1.0377651162790695,10.069767441860465,53.44969069767443,0.7136046511627906,0.7360418738899416
PEDIATRICS,76,863,73,93.42105263157895,1.698892105263158,11.355263157894736,65.47057105263158,0.8081578947368422,0.8300041904151526
"ENGINEERING, ENVIRONMENTAL",43,834,74,100.0,0.9552720930232557,19.3953488372093,55.074430232558136,1.3625581395348836,1.417688043473929
PALEONTOLOGY,84,829,75,97.61904761904762,1.5772083333333333,9.869047619047619,66.51192142857143,0.7202380952380952,0.7213704134651585
CRITICAL CARE MEDICINE,78,796,76,97.43589743589743,0.7475692307692308,10.205128205128204,52.569428205128204,0.748846153846154,0.7459359643366175
"AGRICULTURE, DAIRY & ANIMAL SCIENCE",58,782,77,100.0,2.6333396551724144,13.482758620689655,76.78239310344829,1.0965517241379314,0.9855118281206966
SPORT SCIENCES,53,758,78,100.0,1.7273075471698118,14.30188679245283,71.0812754716981,1.0698113207547169,1.045385369191196
PATHOLOGY,8,718,79,100.0,10.877075,89.75,73.645975,5.645,6.560206932586044
BIOPHYSICS,47,714,80,97.87234042553192,1.2680829787234045,15.191489361702128,60.88705957446809,1.0438297872340425,1.1104101819158267
FISHERIES,39,689,81,97.43589743589743,2.503302564102564,17.666666666666668,75.48120769230769,1.3143589743589745,1.2913313553465566
"PHYSICS, MATHEMATICAL",62,682,82,95.16129032258065,1.7180870967741932,11.0,65.50716451612902,0.8259677419354838,0.8040365042723843
MECHANICS,40,671,83,100.0,1.5205375,16.775,66.663445,1.2155,1.2261556690153859
ENERGY & FUELS,49,653,84,97.95918367346938,0.7199714285714285,13.326530612244898,45.9231306122449,0.9899999999999997,0.9740924625043913
GERIATRICS & GERONTOLOGY,44,649,85,97.72727272727273,1.4007795454545453,14.75,60.44602272727273,1.0720454545454545,1.0781398580016062
ASTRONOMY & ASTROPHYSICS,49,641,86,97.95918367346938,0.9383489795918368,13.081632653061224,56.19929795918367,0.9328571428571432,0.9561918353220747
BIOLOGY,59,617,87,100.0,1.0257915254237286,10.457627118644067,58.64782033898306,0.7598305084745764,0.7643921774053329
TROPICAL MEDICINE,44,595,88,100.0,1.9567340909090911,13.522727272727273,73.43816363636364,1.032727272727273,0.9884333058720427
"PHYSICS, FLUIDS & PLASMAS",50,582,89,100.0,1.4847640000000002,11.64,60.572620000000015,0.8466000000000001,0.8508168099755048
"MATERIALS SCIENCE, CERAMICS",17,537,90,100.0,3.1312058823529414,31.58823529411765,82.80025294117647,2.0741176470588236,2.3089176620014458
OTORHINOLARYNGOLOGY,59,534,91,98.30508474576271,1.5395000000000003,9.05084745762712,62.69010338983052,0.660508474576271,0.6615647045939187
ANTHROPOLOGY,34,507,92,100.0,3.9720676470588243,14.911764705882353,89.00965294117647,1.1270588235294121,1.0899639242409058
REMOTE SENSING,23,465,93,100.0,1.5461434782608696,20.217391304347824,69.67398695652174,1.5195652173913041,1.4777746027140657
CELL & TISSUE ENGINEERING,13,461,94,100.0,2.4214615384615383,35.46153846153846,73.52219230769232,2.5153846153846158,2.5920337655214625
"MEDICINE, GENERAL & INTERNAL",37,403,95,97.2972972972973,1.212116216216216,10.891891891891891,76.38382702702702,0.8124324324324325,0.7961344256063165
METALLURGY & METALLURGICAL ENGINEERING,35,391,96,97.14285714285714,1.1661514285714285,11.17142857142857,57.266922857142866,0.8525714285714286,0.8165669433000058
ANESTHESIOLOGY,41,374,97,97.5609756097561,1.36660243902439,9.121951219512194,60.40005365853657,0.7014634146341463,0.6667619791527089
MATHEMATICAL & COMPUTATIONAL BIOLOGY,29,351,98,93.10344827586206,1.2371655172413794,12.10344827586207,63.85739655172414,0.862758620689655,0.8846922037605232
"MEDICINE, RESEARCH & EXPERIMENTAL",18,338,99,100.0,1.8379166666666669,18.77777777777778,71.75736111111112,1.303888888888889,1.3725471638589186
INSTRUMENTS & INSTRUMENTATION,20,337,100,100.0,1.5592649999999997,16.85,62.55490000000001,1.2010000000000003,1.2316377360899704
"PSYCHOLOGY, DEVELOPMENTAL",28,294,101,82.14285714285714,1.1182035714285716,10.5,44.31422142857143,0.7103571428571429,0.7674893904418213
ACOUSTICS,23,291,102,100.0,1.3680869565217393,12.652173913043478,60.841899999999995,0.8586956521739132,0.9248008804081573
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",35,287,103,88.57142857142857,0.7597228571428571,8.2,43.18568571428572,0.5665714285714285,0.5993726668212318
NUCLEAR SCIENCE & TECHNOLOGY,32,280,104,93.75,1.948790625,8.75,66.19296874999999,0.645625,0.6395744920348511
MYCOLOGY,23,272,105,95.65217391304348,1.3668782608695655,11.826086956521738,65.25221304347828,0.8656521739130435,0.8644186923402708
THERMODYNAMICS,15,271,106,93.33333333333333,1.6780333333333333,18.066666666666666,66.33680666666666,1.4066666666666665,1.320569046411007
ECONOMICS,28,270,107,96.42857142857143,1.471282142857143,9.642857142857142,63.57122857142857,0.6689285714285713,0.7048371953037135
"CHEMISTRY, APPLIED",19,256,108,94.73684210526315,1.0056,13.473684210526315,50.44894736842106,1.0157894736842106,0.9848485411183271
"PSYCHOLOGY, SOCIAL",20,217,109,100.0,1.3111899999999999,10.85,62.31889000000001,0.7515000000000002,0.7930723701232153
"MEDICINE, LEGAL",17,212,110,94.11764705882352,2.391170588235294,12.470588235294118,78.72541176470588,0.9958823529411764,0.9115280155387457
MICROSCOPY,14,210,111,100.0,2.505114285714286,15.0,76.57587857142858,1.1342857142857143,1.0964134149168876
"CHEMISTRY, ORGANIC",29,206,112,89.65517241379311,0.6176068965517241,7.103448275862069,38.798686206896555,0.4575862068965517,0.5192210654548939
"ENGINEERING, MECHANICAL",14,179,113,92.85714285714286,1.2960428571428573,12.785714285714286,61.48939285714285,0.8657142857142858,0.934561910810109
SPECTROSCOPY,15,178,114,93.33333333333333,1.7836866666666669,11.866666666666667,69.19142000000002,0.862,0.8673848349120267
REHABILITATION,15,176,115,100.0,2.11512,11.733333333333333,67.84579333333333,0.948,0.8576389378905431
FORESTRY,17,164,116,100.0,1.3699470588235294,9.647058823529411,65.27390000000001,0.6788235294117646,0.7051443139073316
TRANSPLANTATION,16,157,117,100.0,1.05169375,9.8125,54.60386250000001,0.6756250000000001,0.7172371089247973
"PSYCHOLOGY, CLINICAL",12,146,118,75.0,1.5491000000000001,12.166666666666666,52.56454166666668,0.9633333333333334,0.8893131032103644
"CHEMISTRY, INORGANIC & NUCLEAR",13,144,119,100.0,1.3227846153846154,11.076923076923077,51.94856923076923,0.856153846153846,0.8096591371693939
"MATHEMATICS, APPLIED",8,137,120,100.0,3.4653875,17.125,66.44005,1.3087499999999999,1.25173864869678
"PSYCHOLOGY, MULTIDISCIPLINARY",8,123,121,100.0,1.9457375000000003,15.375,74.43353750000001,1.05875,1.1238237502898099
AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY,17,120,122,100.0,1.1794882352941176,7.0588235294117645,57.029847058823535,0.5111764705882352,0.5159592540785354
ARCHAEOLOGY,11,119,123,100.0,3.4433272727272732,10.818181818181818,84.58304545454547,0.7772727272727273,0.7907466446976341
INTEGRATIVE & COMPLEMENTARY MEDICINE,8,115,124,75.0,2.0199,14.375,56.2920625,1.0150000000000001,1.050729522628684
PSYCHOLOGY,14,114,125,85.71428571428571,1.0668285714285715,8.142857142857142,44.581628571428574,0.6271428571428572,0.5951958538120247
STATISTICS & PROBABILITY,23,113,126,91.30434782608695,0.7866391304347825,4.913043478260869,55.990013043478264,0.37739130434782614,0.3591151185090095
"MATERIALS SCIENCE, PAPER & WOOD",6,101,127,100.0,3.0565,16.833333333333332,66.02208333333334,1.4433333333333334,1.230419498962285
GEOLOGY,8,98,128,87.5,1.770375,12.25,71.950125,0.8574999999999999,0.8954042888487915
"COMPUTER SCIENCE, THEORY & METHODS",7,96,129,100.0,1.5481142857142862,13.714285714285714,62.1538,0.9628571428571429,1.0024351222097259
SUBSTANCE ABUSE,9,89,130,100.0,1.578888888888889,9.88888888888889,70.97865555555556,1.1444444444444446,0.7228206957600223
"ENGINEERING, GEOLOGICAL",5,88,131,80.0,2.1109,17.6,69.05148,1.4040000000000001,1.286458406835815
"MATERIALS SCIENCE, COMPOSITES",5,82,132,100.0,1.14862,16.4,68.79686000000001,1.1300000000000001,1.1987453336424636
CRYSTALLOGRAPHY,4,79,133,100.0,3.1687250000000002,19.75,82.98465,1.5825,1.4436109963072354
MEDICAL INFORMATICS,2,76,134,100.0,3.47595,38.0,83.2625,2.475,2.777580651122782
ALLERGY,5,73,135,100.0,1.0113400000000001,14.6,60.14634000000001,0.944,1.0671757238524373
"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",10,69,136,80.0,0.59433,6.9,45.3366,0.4840000000000001,0.5043501708617684
"GEOGRAPHY, PHYSICAL",4,68,137,100.0,1.4225,17.0,72.31142500000001,1.055,1.2426018702391393
ANATOMY & MORPHOLOGY,6,61,138,100.0,1.9186833333333333,10.166666666666666,76.65336666666667,0.7733333333333334,0.7431246478881126
MEDICAL LABORATORY TECHNOLOGY,4,61,138,100.0,2.60035,15.25,65.455425,1.3475000000000001,1.114686971832169
"COMPUTER SCIENCE, INFORMATION SYSTEMS",5,60,140,100.0,1.18172,12.0,62.35502,0.8400000000000002,0.8771307319335101
"PHYSICS, PARTICLES & FIELDS",6,56,141,83.33333333333334,0.8270666666666666,9.333333333333334,50.35648333333334,0.7200000000000001,0.6822127915038412
ROBOTICS,5,55,142,80.0,1.2096399999999998,11.0,63.15746,0.89,0.8040365042723843
CONSTRUCTION & BUILDING TECHNOLOGY,5,44,143,100.0,0.7721800000000001,8.8,46.40446000000001,0.6860000000000002,0.6432292034179075
"AGRICULTURE, MULTIDISCIPLINARY",1,38,144,100.0,5.0979,38.0,98.00970000000001,2.3600000000000003,2.777580651122782
TRANSPORTATION SCIENCE & TECHNOLOGY,2,37,145,100.0,1.4818000000000002,18.5,77.80065,1.145,1.352243211730828
SOCIOLOGY,3,33,146,100.0,3.120266666666667,11.0,90.0009,0.9733333333333335,0.8040365042723843
NURSING,1,29,147,100.0,7.0023,29.0,99.41000000000001,2.5700000000000003,2.1197326021726495
ORNITHOLOGY,4,28,148,100.0,1.5586250000000001,7.0,74.608425,0.4525,0.5116595936278808
"ENGINEERING, MULTIDISCIPLINARY",2,26,149,100.0,2.02305,13.0,85.84570000000001,1.15,0.9502249595946359
BUSINESS,1,24,150,100.0,2.4696000000000002,24.0,89.2561,1.49,1.7542614638670202
LINGUISTICS,1,23,151,100.0,8.030800000000001,23.0,99.14450000000001,2.04,1.6811672362058943
"MATERIALS SCIENCE, COATINGS & FILMS",3,22,152,100.0,0.5876,7.333333333333333,39.53886666666667,0.6133333333333334,0.5360243361815895
EMERGENCY MEDICINE,5,21,153,100.0,0.8023,4.2,55.06374000000001,0.32999999999999996,0.30699575617672853
ANDROLOGY,1,20,154,100.0,2.5468,20.0,92.6421,1.24,1.4618845532225169
BIODIVERSITY CONSERVATION,1,20,154,100.0,2.3096,20.0,88.6718,1.77,1.4618845532225169
TELECOMMUNICATIONS,2,20,154,100.0,0.9824,10.0,49.72690000000001,0.8700000000000001,0.7309422766112584
AUTOMATION & CONTROL SYSTEMS,3,19,157,100.0,0.42136666666666667,6.333333333333333,39.30703333333333,0.38999999999999996,0.4629301085204636
MATHEMATICS,2,18,158,50.0,3.4397,9.0,49.4161,0.8,0.6578480489501326
HORTICULTURE,3,17,159,100.0,0.9108333333333333,5.666666666666667,56.16830000000001,0.3866666666666667,0.4142006234130465
LIMNOLOGY,2,13,160,50.0,0.6343500000000001,6.5,41.249300000000005,0.405,0.47511247979731797
"ENGINEERING, MANUFACTURING",1,12,161,100.0,0.9253,12.0,64.1095,0.74,0.8771307319335101
OPERATIONS RESEARCH & MANAGEMENT SCIENCE,1,10,162,100.0,0.8198000000000001,10.0,61.7563,0.62,0.7309422766112584
MANAGEMENT,1,8,163,100.0,1.0609,8.0,69.9036,0.7100000000000001,0.5847538212890068
MINERALOGY,2,8,163,100.0,0.43110000000000004,4.0,30.16635,0.30000000000000004,0.2923769106445034
GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,1,6,165,100.0,0.37420000000000003,6.0,37.5561,0.37,0.43856536596675505
"MATERIALS SCIENCE, TEXTILES",1,5,166,100.0,0.7102,5.0,53.6169,0.44,0.3654711383056292
"ENGINEERING, AEROSPACE",1,4,167,100.0,0.7572,4.0,55.2716,0.35000000000000003,0.2923769106445034
"ENGINEERING, PETROLEUM",1,4,167,100.0,0.7302000000000001,4.0,59.8545,0.25,0.2923769106445034
HEALTH CARE SCIENCES & SERVICES,1,4,167,100.0,0.5863,4.0,45.0114,0.35000000000000003,0.2923769106445034
AGRICULTURAL ENGINEERING,1,3,170,100.0,0.18280000000000002,3.0,17.3057,0.19,0.21928268298337752
ENVIRONMENTAL STUDIES,1,3,170,100.0,0.2768,3.0,36.0801,0.19,0.21928268298337752
"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",1,3,170,100.0,0.3602,3.0,37.4625,0.19,0.21928268298337752
"PHYSICS, NUCLEAR",2,3,170,100.0,0.19465,1.5,21.083550000000002,0.09000000000000001,0.10964134149168876
POLITICAL SCIENCE,1,1,174,100.0,0.2873,1.0,50.2453,0.060000000000000005,0.07309422766112585
ERGONOMICS,1,0,175,0.0,0.0,0.0,0.055200000000000006,0.0,0.0

Filter Summary:
Dataset: Web of Science 25082021:071851 + ESCI
Schema:  Web of Science
="Domestic/International Collaboration:  All"
"Time Period:  [2016, 2020]"
Funding Data Source:  All Sources

"Exported date  Aug 25, 2021. "
"InCites dataset updated  2021-07-30. Includes Web of Science content indexed through 2021-06-30. "

