Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
"PSYCHOLOGY, SOCIAL",193,1402,48,92.74611398963731,1.0920284974093266,7.2642487046632125,49.979521243523315,0.8071502590673575,0.744209486859409
"AGRICULTURE, DAIRY & ANIMAL SCIENCE",180,1810,49,95.55555555555556,1.8466550000000004,10.055555555555555,68.45829722222223,1.0741666666666665,1.0301739580147302
FOOD SCIENCE & TECHNOLOGY,175,2153,50,98.85714285714286,1.2970331428571433,12.302857142857142,58.21261371428571,1.3078285714285713,1.2604060479527341
"ENGINEERING, BIOMEDICAL",151,1713,51,97.35099337748345,1.033914569536424,11.344370860927153,54.97072119205297,1.1384768211920528,1.1622108163413778
FISHERIES,150,1622,52,94.0,1.5319253333333336,10.813333333333333,61.77939133333334,1.130533333333333,1.1078069568397078
"PSYCHOLOGY, DEVELOPMENTAL",145,1317,53,92.41379310344827,1.0107779310344829,9.082758620689654,50.317977931034484,0.8854482758620691,0.9305126252123145
PARASITOLOGY,144,1272,54,93.75,0.8835451388888891,8.833333333333334,48.559420833333334,0.9144444444444445,0.9049594437808958
TROPICAL MEDICINE,144,1455,54,96.52777777777779,1.3403041666666666,10.104166666666666,61.07624166666666,0.9958333333333336,1.0351540807399395
PHYSIOLOGY,132,1091,56,93.93939393939394,0.8497704545454549,8.265151515151516,43.67272727272727,0.8545454545454545,0.8467502171226048
STATISTICS & PROBABILITY,127,842,57,88.9763779527559,0.9981653543307086,6.6299212598425195,50.64507322834645,0.655275590551181,0.6792237572397987
REPRODUCTIVE BIOLOGY,125,1264,58,95.19999999999999,1.1003512,10.112,54.7720768,1.0005600000000001,1.035956591944802
ANESTHESIOLOGY,120,827,59,90.83333333333333,0.8771008333333333,6.891666666666667,48.835542499999995,0.6209999999999999,0.706039113213963
GERIATRICS & GERONTOLOGY,111,2033,60,98.1981981981982,1.4987594594594598,18.315315315315317,66.06585675675676,1.5909909909909914,1.8763717992927702
REHABILITATION,105,914,61,91.42857142857143,1.3804695238095237,8.704761904761904,58.105465714285714,0.8368571428571429,0.8917875273485052
ANTHROPOLOGY,104,1150,62,100.0,3.312718269230769,11.057692307692308,84.43153269230768,1.2049038461538466,1.132841103426738
DERMATOLOGY,101,995,63,99.00990099009901,1.4433683168316833,9.851485148514852,64.16762574257429,1.0161386138613862,1.00926730419801
SOIL SCIENCE,101,2278,63,94.05940594059405,2.2158603960396035,22.554455445544555,56.69030000000001,2.1386138613861387,2.310664240163886
"PHYSICS, MULTIDISCIPLINARY",99,667,65,89.8989898989899,0.6132222222222222,6.737373737373737,50.37967878787881,0.6822222222222222,0.6902320743303115
