Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
GERONTOLOGY,1,13,78,100.0,6.825,13.0,98.57140000000001,2.37,0.2909491337522275
PSYCHIATRY,4,12,79,75.0,0.8801500000000001,3.0,51.099475,0.5800000000000001,0.06714210778897557
EDUCATION & EDUCATIONAL RESEARCH,3,11,80,66.66666666666666,3.2177000000000002,3.6666666666666665,54.736866666666664,1.0033333333333334,0.08206257618652568
HISTORY & PHILOSOPHY OF SCIENCE,4,10,81,75.0,2.1122,2.5,62.03595,0.685,0.05595175649081297
"PSYCHOLOGY, EXPERIMENTAL",1,8,82,100.0,2.1818,8.0,100.0,1.47,0.17904562077060152
ENVIRONMENTAL STUDIES,2,7,83,100.0,0.82965,3.5,61.1445,1.065,0.07833245908713816
ETHICS,1,7,83,100.0,4.1799,7.0,95.3324,1.9200000000000002,0.15666491817427633
MECHANICS,2,6,85,50.0,7.714300000000001,3.0,52.7778,0.93,0.06714210778897557
CULTURAL STUDIES,1,5,86,100.0,3.4097,5.0,91.4179,0.8300000000000001,0.11190351298162594
UROLOGY & NEPHROLOGY,1,4,87,100.0,1.4737,4.0,75.3247,0.73,0.08952281038530076
BIODIVERSITY CONSERVATION,2,3,88,50.0,0.36435,1.5,32.46755,0.465,0.033571053894487786
"GEOGRAPHY, PHYSICAL",1,3,88,100.0,0.7895000000000001,3.0,66.6667,0.93,0.06714210778897557
PARASITOLOGY,2,3,88,100.0,0.26685000000000003,1.5,42.456900000000005,0.25,0.033571053894487786
"PSYCHOLOGY, SOCIAL",2,3,88,50.0,0.63,1.5,39.9471,0.41000000000000003,0.033571053894487786
RESPIRATORY SYSTEM,2,3,88,50.0,0.6616500000000001,1.5,36.951750000000004,0.25,0.033571053894487786
ANESTHESIOLOGY,1,2,93,100.0,1.2621,2.0,76.4813,0.62,0.04476140519265038
COMMUNICATION,1,2,93,100.0,0.9669000000000001,2.0,69.6262,0.55,0.04476140519265038
MATHEMATICAL & COMPUTATIONAL BIOLOGY,1,2,93,100.0,0.8539,2.0,74.3421,0.55,0.04476140519265038
NUTRITION & DIETETICS,2,2,93,50.0,0.8869,1.0,40.20855,0.31,0.02238070259632519
TOXICOLOGY,1,2,93,100.0,0.5581,2.0,61.666700000000006,0.55,0.04476140519265038
VETERINARY SCIENCES,1,2,93,100.0,3.5029000000000003,2.0,90.1042,0.33,0.04476140519265038
LAW,1,1,99,100.0,1.0575,1.0,70.86930000000001,0.17,0.02238070259632519
MANAGEMENT,1,1,99,100.0,2.4615,1.0,81.25,0.18000000000000002,0.02238070259632519
MATHEMATICS,2,1,99,50.0,1.5,0.5,50.19085,0.09000000000000001,0.011190351298162595
ACOUSTICS,1,0,102,0.0,0.0,0.0,0.5291,0.0,0.0
"MEDICINE, LEGAL",1,0,102,0.0,0.0,0.0,0.6849000000000001,0.0,0.0
OBSTETRICS & GYNECOLOGY,2,0,102,0.0,0.0,0.0,0.0483,0.0,0.0
"PSYCHOLOGY, APPLIED",1,0,102,0.0,0.0,0.0,50.0,0.0,0.0
"SOCIAL SCIENCES, INTERDISCIPLINARY",2,0,102,0.0,0.0,0.0,3.5714,0.0,0.0

Filter Summary:
Dataset: Web of Science 25082021:073449 + ESCI
Schema:  Web of Science
="Domestic/International Collaboration:  All"
"Time Period:  [2016, 2020]"
Funding Data Source:  All Sources

"Exported date  Aug 25, 2021. "
"InCites dataset updated  2021-07-30. Includes Web of Science content indexed through 2021-06-30. "

