Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
"COMPUTER SCIENCE, SOFTWARE ENGINEERING",50949,262077,47,67.75991677952462,0.9999424385169486,5.1439086144968496,40.847337353039336,0.6936587567960116,0.7140254556067226
"COMPUTER SCIENCE, THEORY & METHODS",154418,587316,48,56.44225414135657,0.9999039814011258,3.803416700125633,37.283489446825094,0.5491853281353226,0.5279519030559336
CONSTRUCTION & BUILDING TECHNOLOGY,35233,312622,49,75.42644679703687,0.9904863934379696,8.872988391564727,42.170564195498564,0.8302628217863933,1.231658657586761
CRIMINOLOGY & PENOLOGY,13877,51199,50,57.743028031995394,0.9984866613821428,3.6894862001873605,37.50050325718817,0.673152698710096,0.512137221415466
CRITICAL CARE MEDICINE,38840,201711,51,42.33779608650875,0.9990189109165817,5.193383110195675,25.097192523171913,0.5226325952626159,0.7208930055536071
CRYSTALLOGRAPHY,17616,97487,52,69.15304268846502,0.9986920867393271,5.534003178928247,38.25639891575843,0.8171866485013622,0.7681744442401608
CULTURAL STUDIES,13084,15280,53,31.99327422806481,0.9955689391623354,1.1678385814735555,25.142505051971867,0.4188933047997555,0.16210756016576872
DANCE,3783,412,54,5.709754163362411,0.8125821570182398,0.10890827385672747,5.760954982817869,0.06536875495638383,0.015117546925451737
DEMOGRAPHY,6197,22026,55,54.31660480877844,0.9972591092464098,3.5543004679683716,36.13249696627401,0.6363514603840569,0.4933721030447475
"DENTISTRY, ORAL SURGERY & MEDICINE",32650,193037,56,73.74885145482389,0.9993904104134761,5.912312404287902,41.54010837059722,0.8516235834609497,0.820687511100715
DERMATOLOGY,41052,172594,57,53.819545941732436,0.996299210757088,4.204277501705154,31.421880600214507,0.6696007502679531,0.5835953520231332
DEVELOPMENT STUDIES,10250,49546,58,57.73658536585366,0.9999027414634143,4.8337560975609755,36.097936224390224,0.6594429268292683,0.6709732148284577
DEVELOPMENTAL BIOLOGY,11803,113754,59,73.19325595187665,0.9999132254511567,9.637719223926121,38.30837208336864,0.7644844531051428,1.3378108702163711
ECOLOGY,51965,584353,60,87.8110266525546,0.9999401885884713,11.245126527470413,46.27346599249493,0.9460034638699119,1.560934922036458
ECONOMICS,94400,416394,61,54.65889830508475,0.999948139830502,4.410953389830508,34.35713914830529,0.6592236228813564,0.6122840119977165
EDUCATION & EDUCATIONAL RESEARCH,116942,292706,62,45.60636896923261,0.9995961519385681,2.503001487917087,31.381756444220066,0.5932286090540612,0.3474413936432496
"EDUCATION, SCIENTIFIC DISCIPLINES",28343,88602,63,55.24115301838196,0.9992963200790317,3.1260628726669726,35.41953323219147,0.6753290053981583,0.43392848399769374
"EDUCATION, SPECIAL",5178,22773,64,69.19660100424875,0.9974851873310167,4.398030127462341,39.706348744689066,0.7711490923136348,0.6104901352024813
ELECTROCHEMISTRY,36080,598284,65,92.1119733924612,0.9990844567627494,16.582150776053215,47.23468207594235,0.9736951219512199,2.3017667400704593
EMERGENCY MEDICINE,14083,64569,66,65.70333025633744,0.9966619399275716,4.584889583185401,39.35511492579702,0.8382233899027196,0.6364280781183146
ENDOCRINOLOGY & METABOLISM,76312,647231,67,60.50555613795996,0.9998699523010789,8.481379075374777,32.89975253433264,0.6687219572282207,1.1772994064087117
