Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World,Journal
INDUSTRIAL RELATIONS & LABOR,1,3,137,100,0.9424,3,66.43780000000001,0.11,0.10422146445070776,PNAS
HISTORY,1,2,139,100,5.7541,2,93.5043,0.23,0.06948097630047184,PNAS
"MATERIALS SCIENCE, MULTIDISCIPLINARY",178,15179,1,100,5.0628988764044935,85.2752808988764,89.79857528089887,1.751067415730337,1.825016904617639,Science Advances
"CHEMISTRY, MULTIDISCIPLINARY",104,7753,2,100,3.9565788461538456,74.54807692307692,87.23224423076923,1.5333653846153845,1.5954389027775588,Science Advances
MULTIDISCIPLINARY SCIENCES,149,6006,3,94.63087248322147,3.8134630872483224,40.308724832214764,82.21606845637584,0.9571140939597315,0.8626662198815699,Science Advances
"PHYSICS, MULTIDISCIPLINARY",157,5421,4,99.36305732484077,3.298791719745223,34.52866242038217,85.41570127388538,0.7968789808917198,0.738964351061593,Science Advances
"PHYSICS, APPLIED",111,5416,5,100,3.510954054054053,48.792792792792795,87.19135945945948,1.0582882882882885,1.0442377994151626,Science Advances
ENVIRONMENTAL SCIENCES,37,4813,6,100,8.837005405405405,130.0810810810811,90.81846216216215,2.5732432432432435,2.7839271760996187,Science Advances
BIOCHEMISTRY & MOLECULAR BIOLOGY,148,4517,7,100,2.110716891891893,30.52027027027027,78.61561351351351,0.6302702702702703,0.6531788413900881,Science Advances
ECOLOGY,76,3491,8,100,3.845617105263158,45.93421052631579,87.07956973684213,0.9332894736842108,0.9830599187377919,Science Advances
"CHEMISTRY, PHYSICAL",68,3182,9,100,2.311719117647058,46.794117647058826,74.53041470588235,0.9822058823529415,1.0014632006175446,Science Advances
GEOCHEMISTRY & GEOPHYSICS,99,2979,10,98.98989898989899,3.2432191919191915,30.09090909090909,87.83684040404043,0.6701010101010103,0.6439898782783753,Science Advances
"GEOSCIENCES, MULTIDISCIPLINARY",53,1901,11,100,3.7242679245283012,35.867924528301884,86.84026603773583,0.7964150943396224,0.767626537347039,Science Advances
METEOROLOGY & ATMOSPHERIC SCIENCES,35,1808,12,100,4.0542942857142865,51.65714285714286,85.10424000000003,1.0971428571428572,1.1055391194821174,Science Advances
NEUROSCIENCES,63,1741,13,98.4126984126984,2.174395238095238,27.634920634920636,74.10019841269843,0.5706349206349207,0.5914280995017104,Science Advances
OPTICS,31,1483,14,100,5.161122580645162,47.83870967741935,90.86751290322582,1.0090322580645161,1.0238190122166588,Science Advances
CELL BIOLOGY,41,1140,15,100,1.5460341463414633,27.804878048780488,72.94206585365855,0.6082926829268293,0.5950654390694,Science Advances
MICROBIOLOGY,22,942,16,100,3.3599590909090917,42.81818181818182,88.95801363636363,0.8595454545454545,0.9163723041362986,Science Advances
ONCOLOGY,15,866,17,100,4.018753333333334,57.733333333333334,90.16554666666666,1.2860000000000003,1.2355785660583694,Science Advances
GENETICS & HEREDITY,22,801,18,100,2.896777272727273,36.40909090909091,84.46343181818183,0.7513636363636365,0.7792082968292728,Science Advances
OCEANOGRAPHY,20,657,19,100,4.089185,32.85,91.138575,0.6925000000000001,0.7030384970268608,Science Advances
ASTRONOMY & ASTROPHYSICS,23,596,20,100,1.9504304347826091,25.91304347826087,81.62191739130434,0.5930434782608697,0.5545773863119702,Science Advances
IMMUNOLOGY,13,377,21,100,2.3336923076923077,29,72.8654076923077,0.6992307692307692,0.620642813204839,Science Advances
POLYMER SCIENCE,6,372,22,100,5.60745,62,93.24136666666668,1.515,1.326891531679311,Science Advances
ECONOMICS,12,325,23,100,4.366616666666666,27.083333333333332,92.186075,0.5891666666666667,0.5796233169298066,Science Advances
"PHYSICS, CONDENSED MATTER",11,318,24,100,1.8390636363636361,28.90909090909091,81.17173636363637,0.7072727272727272,0.6186972244487111,Science Advances
BIOTECHNOLOGY & APPLIED MICROBIOLOGY,6,286,25,100,3.9892333333333334,47.666666666666664,89.05566666666668,0.915,1.0201370377964596,Science Advances
"CHEMISTRY, ANALYTICAL",4,286,25,100,5.362550000000001,71.5,88.15515000000002,1.2525,1.5302055566946895,Science Advances
ANTHROPOLOGY,9,278,27,100,8.751755555555555,30.88888888888889,96.13521111111112,0.7533333333333334,0.6610678240266102,Science Advances
ROBOTICS,1,262,28,100,24.118100000000002,262,99.94120000000001,4.49,5.60718679516096,Science Advances
"MATHEMATICS, APPLIED",1,248,29,100,44.5234,248,99.9867,4.25,5.307566126717244,Science Advances
PLANT SCIENCES,8,246,30,100,3.681637500000001,30.75,89.6094,0.7737499999999999,0.6580953967603035,Science Advances
INFECTIOUS DISEASES,3,241,31,100,6.733666666666667,80.33333333333333,91.74836666666668,1.376666666666667,1.7192519308317955,Science Advances
NANOSCIENCE & NANOTECHNOLOGY,5,234,32,100,2.4641200000000003,46.8,75.05145999999999,1.244,1.0015890916547057,Science Advances
EVOLUTIONARY BIOLOGY,8,228,33,100,2.3566375,28.5,86.74882500000001,0.6875,0.609942075046135,Science Advances
PALEONTOLOGY,7,197,34,100,4.4473,28.142857142857142,92.40297142857142,0.5914285714285715,0.6022986906470605,Science Advances
PHARMACOLOGY & PHARMACY,3,194,35,100,6.9867333333333335,64.66666666666667,97.51626666666668,1.3566666666666667,1.3839621351923999,Science Advances
ENDOCRINOLOGY & METABOLISM,5,187,36,100,2.90078,37.4,88.40764000000001,0.728,0.8004152142710683,Science Advances
ENVIRONMENTAL STUDIES,5,178,37,100,4.2367799999999995,35.6,92.37838,0.96,0.7618925568997336,Science Advances
CARDIAC & CARDIOVASCULAR SYSTEMS,6,174,38,100,2.49675,29,86.86735,0.6416666666666667,0.620642813204839,Science Advances
"PSYCHOLOGY, MULTIDISCIPLINARY",2,156,39,100,8.1508,78,93.54670000000002,1.2950000000000002,1.6693151527578431,Science Advances
"PHYSICS, MATHEMATICAL",2,146,40,100,10.39495,73,96.68270000000001,1.335,1.5623077711708018,Science Advances
MARINE & FRESHWATER BIOLOGY,5,132,41,100,3.6080799999999997,26.4,90.70288000000001,0.656,0.5649989747795776,Science Advances
ENERGY & FUELS,3,116,42,100,6.5747333333333335,38.666666666666664,77.34633333333333,1.7466666666666668,0.8275237509397854,Science Advances
"CHEMISTRY, ORGANIC",2,107,43,100,4.5436000000000005,53.5,97.08215000000001,0.915,1.144978982981341,Science Advances
"AGRICULTURE, MULTIDISCIPLINARY",1,106,44,100,4.6908,106,95.9752,0.49000000000000005,2.268556489645274,Science Advances
BIOLOGY,7,94,45,100,1.4471000000000003,13.428571428571429,71.04624285714286,0.32571428571428573,0.28739125340519645,Science Advances
"PHYSICS, FLUIDS & PLASMAS",3,94,45,100,3.654266666666667,31.333333333333332,90.93746666666668,0.5733333333333334,0.6705795912787916,Science Advances
VIROLOGY,5,92,47,100,1.6465400000000003,18.4,82.00862,0.4640000000000001,0.3937871642403117,Science Advances
ELECTROCHEMISTRY,2,87,48,100,1.7928000000000002,43.5,84.9624,0.8300000000000001,0.9309642198072586,Science Advances
SOCIOLOGY,4,77,49,100,4.6006,19.25,88.98712500000002,0.38749999999999996,0.4119784191101087,Science Advances
ARCHAEOLOGY,4,76,50,100,7.014975,19,97.318425,0.5125,0.40662805003075664,Science Advances
TRANSPORTATION SCIENCE & TECHNOLOGY,1,73,51,100,5.8471,73,97.8767,1.25,1.5623077711708018,Science Advances
ACOUSTICS,1,71,52,100,9.7607,71,99.58420000000001,1.9200000000000002,1.5195048185359854,Science Advances
CLINICAL NEUROLOGY,3,66,53,100,2.3737,22,85.22680000000001,0.5499999999999999,0.47083247898298136,Science Advances
MANAGEMENT,2,55,54,100,2.9019500000000003,27.5,83.2915,0.515,0.5885405987287268,Science Advances
POLITICAL SCIENCE,5,53,55,100,3.4195400000000005,10.6,87.15616,0.23200000000000004,0.2268556489645274,Science Advances
MECHANICS,2,51,56,100,2.3596000000000004,25.5,90.05595,0.555,0.5457376460939102,Science Advances
SOIL SCIENCE,2,51,56,100,2.68775,25.5,85.0852,0.5800000000000001,0.5457376460939102,Science Advances
WATER RESOURCES,1,50,58,100,4.6582,50,97.8037,0.86,1.0700738158704122,Science Advances
ZOOLOGY,4,50,58,100,2.5151250000000003,12.5,85.6525,0.26999999999999996,0.26751845396760304,Science Advances
HEMATOLOGY,2,48,60,100,2.3059000000000003,24,81.9226,0.65,0.5136354316177979,Science Advances
INFORMATION SCIENCE & LIBRARY SCIENCE,1,47,61,100,8.155800000000001,47,98.63510000000001,1.27,1.0058693869181874,Science Advances
GASTROENTEROLOGY & HEPATOLOGY,1,46,62,100,4.035200000000001,46,96.21820000000001,1.24,0.9844679106007792,Science Advances
BEHAVIORAL SCIENCES,1,44,63,100,4.5135000000000005,44,98.3926,0.75,0.9416649579659627,Science Advances
EDUCATION & EDUCATIONAL RESEARCH,3,43,64,66.66666666666666,4.456933333333334,14.333333333333334,60.72376666666668,0.36333333333333334,0.30675449388285153,Science Advances
"EDUCATION, SCIENTIFIC DISCIPLINES",2,43,64,100,4.1688,21.5,96.4058,0.455,0.46013174082427727,Science Advances
VETERINARY SCIENCES,1,43,64,100,9.467,43,99.66130000000001,1.1600000000000001,0.9202634816485545,Science Advances
"ENGINEERING, ELECTRICAL & ELECTRONIC",1,42,67,100,3.3680000000000003,42,94.65350000000001,0.7200000000000001,0.8988620053311462,Science Advances
ENTOMOLOGY,3,40,68,100,2.0741666666666667,13.333333333333334,86.36863333333334,0.25333333333333335,0.2853530175654433,Science Advances
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",1,40,68,100,4.994800000000001,40,97.7159,1.08,0.8560590526963298,Science Advances
METALLURGY & METALLURGICAL ENGINEERING,1,37,70,100,4.347300000000001,37,97.4174,1,0.7918546237441051,Science Advances
GERONTOLOGY,1,35,71,100,3.5401000000000002,35,96.3062,0.6,0.7490516711092886,Science Advances
DEVELOPMENTAL BIOLOGY,2,34,72,100,1.8586000000000003,17,85.88035,0.46,0.36382509739594016,Science Advances
"ENGINEERING, CHEMICAL",1,30,73,100,2.2419000000000002,30,89.4937,0.81,0.6420442895222473,Science Advances
"MEDICINE, RESEARCH & EXPERIMENTAL",1,30,73,100,3.3294,30,94.9933,0.81,0.6420442895222473,Science Advances
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",1,30,73,100,3.3136,30,95.4141,0.81,0.6420442895222473,Science Advances
"COMPUTER SCIENCE, SOFTWARE ENGINEERING",1,28,76,100,4.2168,28,96.47710000000001,0.76,0.5992413368874309,Science Advances
PHYSIOLOGY,2,27,77,100,1.3976000000000002,13.5,77.03320000000001,0.29000000000000004,0.2889199302850113,Science Advances
TROPICAL MEDICINE,1,24,78,100,3.8731,24,97.6212,0.65,0.5136354316177979,Science Advances
CRITICAL CARE MEDICINE,1,23,79,100,1.4024,23,82.81110000000001,0.39,0.4922339553003896,Science Advances
PARASITOLOGY,1,23,79,100,1.9861000000000002,23,88.2894,0.39,0.4922339553003896,Science Advances
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",1,20,81,100,1.733,20,85.08200000000001,0.54,0.4280295263481649,Science Advances
UROLOGY & NEPHROLOGY,2,20,81,100,1.1399000000000001,10,73.25745,0.21500000000000002,0.21401476317408244,Science Advances
"MATERIALS SCIENCE, BIOMATERIALS",1,19,83,100,1.5243,19,80.2876,0.51,0.40662805003075664,Science Advances
"PSYCHOLOGY, SOCIAL",2,19,83,100,1.3409000000000002,9.5,65.27545,0.24000000000000002,0.20331402501537832,Science Advances
FISHERIES,1,13,85,100,2.079,13,87.325,0.35000000000000003,0.2782191921263072,Science Advances
"CHEMISTRY, MEDICINAL",1,12,86,100,1.2153,12,70.8836,0.21000000000000002,0.25681771580889895,Science Advances
"ENGINEERING, MANUFACTURING",1,12,86,100,0.9253,12,64.1095,0.21000000000000002,0.25681771580889895,Science Advances
TOXICOLOGY,2,10,88,100,0.54615,5,35.6631,0.135,0.10700738158704122,Science Advances
"PSYCHOLOGY, DEVELOPMENTAL",1,7,89,100,0.915,7,59.108000000000004,0.19,0.14981033422185772,Science Advances
"PSYCHOLOGY, EXPERIMENTAL",1,7,89,100,0.9099,7,62.111000000000004,0.19,0.14981033422185772,Science Advances
BUSINESS,1,5,91,100,0.5145000000000001,5,56.4187,0.09000000000000001,0.10700738158704122,Science Advances
STATISTICS & PROBABILITY,1,5,91,100,0.2596,5,61.538500000000006,0.02,0.10700738158704122,Science Advances
"CHEMISTRY, MULTIDISCIPLINARY",73,2360,1,98.63013698630137,4.24978904109589,32.32876712328767,65.72037808219177,2.0764383561643833,1.77264672805667,Science Bulletin
"MATERIALS SCIENCE, MULTIDISCIPLINARY",81,2205,2,98.76543209876543,1.7066370370370365,27.22222222222222,71.94487407407408,1.2567901234567902,1.4926453263320878,Science Bulletin
MULTIDISCIPLINARY SCIENCES,72,963,3,86.11111111111111,2.070140277777778,13.375,70.2414888888889,0.7424999999999999,0.7333762496213269,Science Bulletin
"PHYSICS, MULTIDISCIPLINARY",49,724,4,89.79591836734694,1.5054040816326533,14.775510204081632,63.944916326530596,0.7016326530612246,0.8101688418475539,Science Bulletin
"CHEMISTRY, PHYSICAL",25,701,5,100,1.5875080000000004,28.04,64.88644800000002,1.3568,1.5374856104210843,Science Bulletin
OPTICS,13,499,6,100,3.2771769230769228,38.38461538461539,81.17482307692309,1.5923076923076924,2.1047002073963603,Science Bulletin
METEOROLOGY & ATMOSPHERIC SCIENCES,17,334,7,100,1.8797882352941178,19.647058823529413,76.85034705882354,1.0688235294117647,1.0772849582123065,Science Bulletin
GEOCHEMISTRY & GEOPHYSICS,19,246,8,94.73684210526315,2.4880578947368424,12.947368421052632,69.76910000000001,0.7421052631578947,0.7099284108483872,Science Bulletin
"GEOSCIENCES, MULTIDISCIPLINARY",19,205,9,94.73684210526315,2.967384210526316,10.789473684210526,75.54915263157896,0.7847368421052632,0.5916070090403227,Science Bulletin
"PHYSICS, APPLIED",17,174,10,100,1.6320529411764708,10.235294117647058,76.42506470588236,0.6694117647058824,0.5612203075716805,Science Bulletin
ENERGY & FUELS,7,140,11,100,1.9689285714285714,20,59.86271428571428,0.9857142857142858,1.0966373826113298,Science Bulletin
ENVIRONMENTAL SCIENCES,9,122,12,100,1.1831,13.555555555555555,66.62882222222224,0.7822222222222224,0.7432764482143458,Science Bulletin
NEUROSCIENCES,8,119,13,100,3.3649750000000003,14.875,64.23285000000001,1.14125,0.8156240533171766,Science Bulletin
MICROBIOLOGY,6,106,14,100,1.18995,17.666666666666668,58.26905,0.7516666666666666,0.9686963546400081,Science Bulletin
"ENGINEERING, ENVIRONMENTAL",2,98,15,100,2.5268500000000005,49,78.28385,2.3600000000000003,2.686761587397758,Science Bulletin
GENETICS & HEREDITY,7,86,16,85.71428571428571,1.0456142857142858,12.285714285714286,62.91902857142857,0.5714285714285714,0.673648677889817,Science Bulletin
"PHYSICS, CONDENSED MATTER",6,71,17,100,0.7656666666666667,11.833333333333334,61.691083333333346,0.5716666666666668,0.6488437847117036,Science Bulletin
BIOCHEMISTRY & MOLECULAR BIOLOGY,17,66,18,82.35294117647058,0.5188,3.8823529411764706,37.32772352941177,0.25882352941176473,0.21287666838925814,Science Bulletin
CARDIAC & CARDIOVASCULAR SYSTEMS,6,64,19,100,1.8066000000000002,10.666666666666666,70.18346666666667,0.6483333333333333,0.5848732707260426,Science Bulletin
ASTRONOMY & ASTROPHYSICS,6,57,20,83.33333333333334,0.8049333333333335,9.5,49.20536666666667,0.4466666666666667,0.5209027567403817,Science Bulletin
PLANT SCIENCES,13,56,21,84.61538461538461,0.5995769230769231,4.3076923076923075,43.94146923076923,0.2553846153846154,0.23619882087013258,Science Bulletin
REMOTE SENSING,2,55,22,100,7.9795,27.5,96.25980000000001,2.095,1.5078764010905785,Science Bulletin
"CHEMISTRY, ANALYTICAL",4,42,23,100,0.7998750000000001,10.5,51.384525,0.47250000000000003,0.5757346258709481,Science Bulletin
NANOSCIENCE & NANOTECHNOLOGY,4,42,23,100,0.808475,10.5,68.31552500000001,0.7075,0.5757346258709481,Science Bulletin
"PHYSICS, MATHEMATICAL",3,38,25,100,2.0379,12.666666666666666,88.17110000000001,0.62,0.6945370089871755,Science Bulletin
CELL BIOLOGY,13,36,26,61.53846153846154,0.47015384615384614,2.769230769230769,22.83031538461539,0.22076923076923077,0.15184209913079952,Science Bulletin
"PHYSICS, PARTICLES & FIELDS",1,34,27,100,7.8341,34,96,4.19,1.8642835504392608,Science Bulletin
"ENGINEERING, CHEMICAL",2,30,28,100,0.9115000000000001,15,63.92515,0.67,0.8224780369584974,Science Bulletin
"ENGINEERING, PETROLEUM",1,29,29,100,5.1779,29,97.6841,1.4200000000000002,1.5901242047864284,Science Bulletin
ENDOCRINOLOGY & METABOLISM,4,24,30,75,0.3854250000000001,6,29.270775,0.2425,0.328991214783399,Science Bulletin
"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",1,16,31,100,1.6783000000000001,16,84.3709,0.7100000000000001,0.8773099060890639,Science Bulletin
"CHEMISTRY, ORGANIC",1,14,32,100,1.189,14,70.4809,0.62,0.7676461678279309,Science Bulletin
INSTRUMENTS & INSTRUMENTATION,2,14,32,100,8.42455,7,96.64725000000001,0.865,0.38382308391396547,Science Bulletin
PHARMACOLOGY & PHARMACY,1,14,32,100,1.7679,14,82.9963,0.6900000000000001,0.7676461678279309,Science Bulletin
"PHYSICS, NUCLEAR",1,13,35,100,8.6667,13,100,1.6,0.7128142986973645,Science Bulletin
VIROLOGY,5,13,35,80,0.21680000000000002,2.6,22.52976,0.12,0.14256285973947289,Science Bulletin
GASTROENTEROLOGY & HEPATOLOGY,2,12,37,100,2.0582000000000003,6,61.64715,0.385,0.328991214783399,Science Bulletin
THERMODYNAMICS,1,11,38,100,0.8166,11,57.8629,0.49000000000000005,0.6031505604362314,Science Bulletin
HEMATOLOGY,2,10,39,50,0.48040000000000005,5,34.04735,0.24500000000000002,0.27415934565283245,Science Bulletin
IMMUNOLOGY,2,9,40,100,0.56025,4.5,50.127900000000004,0.24000000000000002,0.2467434110875492,Science Bulletin
BIOLOGY,4,7,41,50,0.35265,1.75,32.895250000000004,0.12000000000000001,0.09595577097849137,Science Bulletin
ONCOLOGY,1,7,41,100,0.5533,7,51.499700000000004,0.34,0.38382308391396547,Science Bulletin
"CHEMISTRY, INORGANIC & NUCLEAR",1,6,43,100,0.6277,6,47.0993,0.27,0.328991214783399,Science Bulletin
INFECTIOUS DISEASES,2,6,43,50,0.34400000000000003,3,25.57215,0.14500000000000002,0.1644956073916995,Science Bulletin
MINERALOGY,1,5,45,100,0.6314000000000001,5,43.119,0.25,0.27415934565283245,Science Bulletin
"ENGINEERING, ELECTRICAL & ELECTRONIC",1,4,46,100,3.0582000000000003,4,90.48440000000001,0.49000000000000005,0.21932747652226597,Science Bulletin
UROLOGY & NEPHROLOGY,1,4,46,100,0.38670000000000004,4,38.562400000000004,0.18000000000000002,0.21932747652226597,Science Bulletin
PALEONTOLOGY,1,3,48,100,0.5824,3,36.7616,0.15,0.1644956073916995,Science Bulletin
SOIL SCIENCE,1,3,48,100,0.27590000000000003,3,28.163700000000002,0.13,0.1644956073916995,Science Bulletin
MEDICAL LABORATORY TECHNOLOGY,1,2,50,100,0.341,2,29.489700000000003,0.1,0.10966373826113299,Science Bulletin
PEDIATRICS,1,2,50,100,1.2135,2,73.5969,0.14,0.10966373826113299,Science Bulletin
COMMUNICATION,1,1,52,100,0.4834,1,53.7383,0.12000000000000001,0.054831869130566493,Science Bulletin
MECHANICS,1,1,52,100,3.1061,1,80.9756,1,0.054831869130566493,Science Bulletin
"COMPUTER SCIENCE, THEORY & METHODS",1,0,54,0,0,0,0.1515,0,0,Science Bulletin
OPHTHALMOLOGY,1,0,54,0,0,0,0.0746,0,0,Science Bulletin
MULTIDISCIPLINARY SCIENCES,3089,28021,1,36.29006150857883,1.9114850437034638,9.071220459695695,31.861035318873423,0.8139624473939792,0.20782933737112005,SCIENCE
BIOCHEMISTRY & MOLECULAR BIOLOGY,322,26297,2,97.51552795031056,5.851570807453416,81.66770186335404,89.52304503105591,0.7593788819875776,1.871076162055093,SCIENCE
"CHEMISTRY, MULTIDISCIPLINARY",169,23488,3,96.44970414201184,6.9038934911242595,138.98224852071007,89.0091828402367,1.2094674556213016,3.184200929163227,SCIENCE
"MATERIALS SCIENCE, MULTIDISCIPLINARY",71,18533,4,98.59154929577466,14.055619718309858,261.0281690140845,93.4147816901409,2.0705633802816905,5.9803762506300915,SCIENCE
"PHYSICS, MULTIDISCIPLINARY",186,15308,5,92.47311827956989,7.694291397849465,82.3010752688172,86.02531236559142,0.7117204301075267,1.8855872827748197,SCIENCE
CELL BIOLOGY,166,14756,6,93.37349397590361,4.975939759036145,88.89156626506023,81.39920301204819,0.8431927710843375,2.036581008788339,SCIENCE
ONCOLOGY,31,12273,7,100,27.246845161290324,395.9032258064516,94.72181612903226,3.3077419354838717,9.07047794153202,SCIENCE
NEUROSCIENCES,172,11832,8,97.09302325581395,5.695818023255814,68.79069767441861,85.12372732558137,0.6725581395348836,1.5760530987526093,SCIENCE
IMMUNOLOGY,83,9312,9,92.7710843373494,8.482140963855425,112.19277108433735,85.32531204819279,1.127831325301205,2.570431330148687,SCIENCE
ECOLOGY,137,7937,10,94.8905109489051,5.275556934306571,57.934306569343065,78.22724160583941,1.6508759124087597,1.3273239911717247,SCIENCE
GENETICS & HEREDITY,74,5549,11,97.2972972972973,6.796982432432434,74.98648648648648,87.32416756756759,0.8041891891891895,1.7180038637047668,SCIENCE
ASTRONOMY & ASTROPHYSICS,83,5521,12,89.1566265060241,4.964632530120482,66.51807228915662,79.63281445783132,0.6266265060240964,1.5239853279371671,SCIENCE
"PHYSICS, APPLIED",41,5496,13,97.5609756097561,9.301170731707318,134.0487804878049,93.47348292682928,1.338536585365854,3.0711710015172304,SCIENCE
"CHEMISTRY, PHYSICAL",39,5313,14,97.43589743589743,6.846000000000001,136.23076923076923,92.43471794871795,1.4758974358974355,3.121162210155184,SCIENCE
ENVIRONMENTAL SCIENCES,50,4818,15,96,10.076071999999996,96.36,86.85953200000003,4.024600000000001,2.2076891459159773,SCIENCE
PLANT SCIENCES,50,3401,16,96,7.559584,68.02,88.17251799999998,0.8058,1.5583957628186464,SCIENCE
MICROBIOLOGY,45,3359,17,97.77777777777777,5.763666666666666,74.64444444444445,88.55422000000002,0.8846666666666667,1.7101673910640118,SCIENCE
GEOCHEMISTRY & GEOPHYSICS,42,2826,18,92.85714285714286,6.653154761904762,67.28571428571429,86.70863095238096,0.5854761904761904,1.5415726557054283,SCIENCE
OPTICS,22,2824,19,95.45454545454545,12.42055909090909,128.36363636363637,92.32017272727273,1.0436363636363637,2.940919538504623,SCIENCE
ECONOMICS,36,1716,20,88.88888888888889,13.445311111111112,47.666666666666664,81.38958055555555,2.425277777777778,1.0920836718762446,SCIENCE
POLYMER SCIENCE,15,1573,21,100,16.32926666666667,104.86666666666666,95.68380000000002,2.5060000000000007,2.402584078127738,SCIENCE
METEOROLOGY & ATMOSPHERIC SCIENCES,31,1545,22,96.7741935483871,4.562154838709678,49.83870967741935,86.37947096774191,1.081935483870968,1.1418470153725226,SCIENCE
"GEOSCIENCES, MULTIDISCIPLINARY",35,1291,23,94.28571428571428,4.670699999999999,36.885714285714286,88.85000857142857,0.8831428571428572,0.845082929306033,SCIENCE
VIROLOGY,13,1285,24,100,8.124492307692309,98.84615384615384,95.36363846153844,0.9261538461538462,2.2646490344717174,SCIENCE
DEVELOPMENTAL BIOLOGY,23,1250,25,86.95652173913044,5.771582608695653,54.34782608695652,77.81161304347827,0.5182608695652174,1.2451546882140216,SCIENCE
"ENGINEERING, CHEMICAL",3,1157,26,100,12.176466666666668,385.6666666666667,99.69686666666666,1.7533333333333336,8.835949708816889,SCIENCE
NUTRITION & DIETETICS,3,890,27,100,24.195933333333333,296.6666666666667,98.72953333333334,2.1700000000000004,6.796884391397606,SCIENCE
ANTHROPOLOGY,15,818,28,100,15.411960000000002,54.53333333333333,97.24937999999999,0.746,1.2494048162164588,SCIENCE
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",7,766,29,85.71428571428571,8.872100000000001,109.42857142857143,79.31148571428571,0.9171428571428573,2.5071011767948153,SCIENCE
"PHYSICS, CONDENSED MATTER",8,652,30,100,4.6200625,81.5,90.2350875,0.61625,1.8672339704457468,SCIENCE
ENERGY & FUELS,5,623,31,100,11.303080000000001,124.6,94.96126000000001,3.846000000000001,2.8546914443869946,SCIENCE
ELECTROCHEMISTRY,2,538,32,100,13.97025,269,99.26885000000001,1.9300000000000002,6.163017644784121,SCIENCE
"PSYCHOLOGY, MULTIDISCIPLINARY",6,533,33,100,15.300316666666667,88.83333333333333,92.14895000000001,3.4933333333333336,2.035246843042092,SCIENCE
UROLOGY & NEPHROLOGY,4,519,34,100,17.76855,129.75,93.966125,1.1525,2.972682302642155,SCIENCE
PSYCHIATRY,2,504,35,100,30.981500000000004,252,94.23595,3.46,5.773533258310776,SCIENCE
WATER RESOURCES,3,492,36,100,37.3791,164,97.00436666666667,6.673333333333335,3.757378787154632,SCIENCE
BIOLOGY,15,482,37,73.33333333333333,2.5788999999999995,32.13333333333333,58.66788666666669,0.4226666666666667,0.7362018599221677,SCIENCE
INFECTIOUS DISEASES,5,413,38,100,11.53464,82.6,84.67324,3.686,1.8924359013351986,SCIENCE
PHARMACOLOGY & PHARMACY,1,394,39,100,38.0411,394,99.9902,2.83,9.026873427676371,SCIENCE
MARINE & FRESHWATER BIOLOGY,4,386,40,75,11.350275,96.5,76.0138,0.73,2.2108966643928167,SCIENCE
OCEANOGRAPHY,7,350,41,100,6.269085714285715,50,90.44091428571429,0.512857142857143,1.1455423131568998,SCIENCE
ENTOMOLOGY,4,345,42,100,11.432225,86.25,93.74455,0.645,1.9760604901956522,SCIENCE
ENVIRONMENTAL STUDIES,4,332,43,75,5.2993500000000004,83,74.20165,1.8725,1.901600239840454,SCIENCE
"CHEMISTRY, ORGANIC",3,287,44,100,8.569533333333334,95.66666666666667,99.65596666666666,0.7200000000000001,2.1918042925068684,SCIENCE
"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",7,253,45,100,6.164542857142856,36.142857142857146,84.66787142857143,1.2414285714285715,0.8280634435105592,SCIENCE
"PHYSICS, PARTICLES & FIELDS",2,247,46,50,9.492,123.5,50.78000000000001,0.885,2.829489513497543,SCIENCE
BIOTECHNOLOGY & APPLIED MICROBIOLOGY,3,224,47,100,4.885333333333334,74.66666666666667,91.76963333333333,1.3166666666666667,1.7106765209809707,SCIENCE
"ENGINEERING, BIOMEDICAL",1,209,48,100,17.235400000000002,209,99.8691,1.5,4.788366868995841,SCIENCE
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",5,194,49,100,3.9223799999999995,38.8,95.14844000000001,0.43800000000000006,0.8889408350097543,SCIENCE
"MEDICINE, GENERAL & INTERNAL",17,179,50,76.47058823529412,3.0422588235294112,10.529411764705882,67.00899411764706,1.2747058823529416,0.24123773418245303,SCIENCE
EVOLUTIONARY BIOLOGY,2,177,51,100,7.79135,88.5,96.9196,0.78,2.0276098942877128,SCIENCE
POLITICAL SCIENCE,8,173,52,100,11.264975000000002,21.625,93.66332500000001,0.8175,0.4954470504403592,SCIENCE
PHYSIOLOGY,1,159,53,100,14.1574,159,99.9529,1.1400000000000001,3.6428245558389416,SCIENCE
BEHAVIORAL SCIENCES,6,158,54,83.33333333333334,3.6169500000000006,26.333333333333332,75.57683333333334,0.4216666666666667,0.6033189515959673,SCIENCE
"EDUCATION, SCIENTIFIC DISCIPLINES",1,158,54,100,58.6938,158,100,13.930000000000001,3.619913709575804,SCIENCE
